,spr/num,spr/cal,sfr/num,sfr/cal,true_angle,est_angle,est_deviation,file
582,-3.85,-3.052,-2.587,-3.258,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
583,-3.884,-3.032,-2.65,-3.385,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
584,-3.936,-3.129,-2.693,-3.38,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
585,-3.99,-3.117,-2.703,-3.455,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
586,-4.044,-3.153,-2.695,-3.454,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
587,-4.075,-3.105,-2.671,-3.506,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
588,-3.037,-2.454,-2.608,-3.225,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
589,-3.073,-2.466,-2.603,-3.244,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
590,-3.12,-2.457,-2.595,-3.296,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
591,-3.175,-2.479,-2.582,-3.313,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
592,-3.232,-2.575,-2.57,-3.241,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
593,-3.312,-2.553,-2.534,-3.307,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
594,-3.394,-2.546,-2.498,-3.352,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
595,-3.483,-2.486,-2.462,-3.47,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
596,-3.572,-2.472,-2.432,-3.535,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
597,-3.665,-2.46,-2.406,-3.608,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
598,-3.75,-2.434,-2.394,-3.706,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
599,-3.796,-2.503,-2.409,-3.681,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
600,-3.825,-2.498,-2.438,-3.754,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
601,-3.843,-2.472,-2.47,-3.846,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
602,-3.84,-2.525,-2.507,-3.822,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
603,-3.818,-2.528,-2.55,-3.851,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
604,-3.763,-2.5,-2.594,-3.892,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
605,-3.69,-2.58,-2.636,-3.766,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
606,-3.597,-2.562,-2.665,-3.73,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
607,-3.493,-2.595,-2.687,-3.609,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
608,-3.373,-2.553,-2.701,-3.557,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
609,-3.716,-2.226,-2.616,-4.26,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
610,-3.772,-2.24,-2.584,-4.254,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
611,-3.82,-2.228,-2.549,-4.272,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
612,-3.853,-2.25,-2.515,-4.224,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
613,-3.879,-2.344,-2.478,-4.055,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
614,-3.902,-2.325,-2.432,-4.04,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
615,-3.911,-2.31,-2.387,-4.006,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
616,-3.918,-2.248,-2.344,-4.043,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
617,-3.92,-2.231,-2.309,-4.019,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
618,-3.923,-2.221,-2.283,-4.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
619,-3.923,-2.201,-2.27,-4.013,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
620,-3.897,-2.261,-2.282,-3.917,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
621,-3.864,-2.254,-2.307,-3.932,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
622,-3.828,-2.229,-2.339,-3.979,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
623,-3.791,-2.283,-2.377,-3.918,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
624,-3.758,-2.289,-2.419,-3.936,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
625,-3.724,-2.259,-2.463,-4.003,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
626,-3.696,-2.333,-2.501,-3.919,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
627,-3.67,-2.316,-2.528,-3.952,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
628,-3.651,-2.348,-2.548,-3.913,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
629,-3.626,-2.307,-2.561,-3.962,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
630,-3.74,-3.172,-2.287,-2.738,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
631,-3.788,-3.18,-2.297,-2.78,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
632,-3.836,-3.172,-2.306,-2.837,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
633,-3.895,-3.19,-2.302,-2.863,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
634,-3.961,-3.299,-2.289,-2.802,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
635,-4.048,-3.265,-2.244,-2.848,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
636,-4.128,-3.272,-2.198,-2.848,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
637,-4.21,-3.215,-2.146,-2.899,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
638,-4.278,-3.217,-2.095,-2.883,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
639,-4.354,-3.218,-2.041,-2.869,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
640,-4.402,-3.198,-2.013,-2.887,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
641,-4.355,-3.298,-2.047,-2.802,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
642,-4.292,-3.31,-2.102,-2.811,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
643,-4.244,-3.293,-2.158,-2.858,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
644,-4.197,-3.361,-2.222,-2.837,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
645,-4.153,-3.37,-2.283,-2.867,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
646,-4.096,-3.328,-2.339,-2.925,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
647,-4.047,-3.421,-2.383,-2.851,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
648,-4.004,-3.394,-2.392,-2.85,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
649,-3.985,-3.431,-2.382,-2.788,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
650,-3.969,-3.383,-2.362,-2.793,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
651,-2.857,-2.49,-2.887,-3.254,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
652,-2.867,-2.5,-2.923,-3.285,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
653,-2.882,-2.495,-2.946,-3.329,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
654,-2.912,-2.517,-2.954,-3.336,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
655,-2.947,-2.617,-2.938,-3.237,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
656,-2.997,-2.592,-2.877,-3.257,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
657,-3.053,-2.591,-2.787,-3.222,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
658,-3.133,-2.53,-2.68,-3.259,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
659,-3.228,-2.517,-2.582,-3.262,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
660,-3.328,-2.502,-2.508,-3.298,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
661,-3.412,-2.473,-2.476,-3.381,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
662,-3.432,-2.549,-2.508,-3.352,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
663,-3.433,-2.549,-2.568,-3.432,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
664,-3.432,-2.525,-2.642,-3.556,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
665,-3.437,-2.578,-2.727,-3.603,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
666,-3.458,-2.581,-2.804,-3.717,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
667,-3.465,-2.552,-2.872,-3.848,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
668,-3.457,-2.636,-2.916,-3.788,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
669,-3.411,-2.618,-2.932,-3.784,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
670,-3.338,-2.649,-2.928,-3.664,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
671,-3.246,-2.608,-2.915,-3.606,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
672,-3.449,-2.699,-2.708,-3.47,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
673,-3.426,-2.708,-2.726,-3.461,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
674,-3.413,-2.701,-2.742,-3.478,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
675,-3.416,-2.721,-2.752,-3.472,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
676,-3.439,-2.821,-2.747,-3.373,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
677,-3.498,-2.793,-2.688,-3.396,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
678,-3.563,-2.794,-2.613,-3.369,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
679,-3.636,-2.737,-2.529,-3.404,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
680,-3.702,-2.73,-2.451,-3.379,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
681,-3.763,-2.722,-2.387,-3.364,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
682,-3.79,-2.696,-2.354,-3.377,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
683,-3.724,-2.776,-2.387,-3.267,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
684,-3.628,-2.776,-2.447,-3.253,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
685,-3.542,-2.75,-2.517,-3.286,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
686,-3.468,-2.806,-2.607,-3.259,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
687,-3.423,-2.809,-2.699,-3.318,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
688,-3.397,-2.779,-2.779,-3.419,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
689,-3.4,-2.865,-2.827,-3.379,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
690,-3.41,-2.846,-2.829,-3.412,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
691,-3.43,-2.88,-2.812,-3.373,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
692,-3.441,-2.836,-2.789,-3.404,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
693,-3.119,-2.659,-2.658,-3.118,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
694,-3.184,-2.674,-2.658,-3.166,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
695,-3.235,-2.665,-2.646,-3.217,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
696,-3.285,-2.691,-2.627,-3.219,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
697,-3.338,-2.798,-2.618,-3.153,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
698,-3.403,-2.776,-2.572,-3.191,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
699,-3.462,-2.765,-2.533,-3.215,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
700,-3.553,-2.693,-2.484,-3.324,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
701,-3.621,-2.67,-2.442,-3.365,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
702,-3.711,-2.645,-2.372,-3.392,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
703,-3.768,-2.61,-2.326,-3.428,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
704,-3.685,-2.673,-2.38,-3.346,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
705,-3.61,-2.658,-2.45,-3.381,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
706,-3.582,-2.621,-2.502,-3.46,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
707,-3.571,-2.67,-2.545,-3.441,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
708,-3.55,-2.67,-2.587,-3.473,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
709,-3.503,-2.647,-2.638,-3.523,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
710,-3.471,-2.735,-2.691,-3.453,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
711,-3.439,-2.721,-2.717,-3.471,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
712,-3.432,-2.756,-2.734,-3.444,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
713,-3.397,-2.711,-2.751,-3.479,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
714,-3.301,-2.748,-2.604,-3.142,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
715,-3.35,-2.757,-2.617,-3.195,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
716,-3.397,-2.75,-2.62,-3.255,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
717,-3.457,-2.769,-2.617,-3.288,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
718,-3.504,-2.871,-2.622,-3.227,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
719,-3.579,-2.842,-2.566,-3.263,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
720,-3.643,-2.844,-2.508,-3.249,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
721,-3.711,-2.788,-2.435,-3.285,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
722,-3.771,-2.782,-2.378,-3.275,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
723,-3.849,-2.776,-2.314,-3.271,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
724,-3.9,-2.753,-2.272,-3.287,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
725,-3.809,-2.836,-2.32,-3.175,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
726,-3.718,-2.838,-2.377,-3.159,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
727,-3.644,-2.815,-2.433,-3.182,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
728,-3.559,-2.873,-2.509,-3.131,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
729,-3.487,-2.878,-2.583,-3.144,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
730,-3.428,-2.845,-2.65,-3.202,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
731,-3.4,-2.932,-2.706,-3.144,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
732,-3.402,-2.912,-2.71,-3.172,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
733,-3.437,-2.946,-2.697,-3.153,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
734,-3.46,-2.902,-2.668,-3.19,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
735,-2.937,-2.676,-2.597,-2.884,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
736,-2.977,-2.685,-2.628,-2.943,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
737,-3.025,-2.678,-2.661,-3.034,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
738,-3.088,-2.697,-2.682,-3.099,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
739,-3.164,-2.798,-2.68,-3.067,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
740,-3.277,-2.77,-2.615,-3.133,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
741,-3.392,-2.771,-2.529,-3.144,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
742,-3.518,-2.714,-2.435,-3.214,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
743,-3.644,-2.71,-2.357,-3.238,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
744,-3.768,-2.704,-2.295,-3.277,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
745,-3.85,-2.683,-2.266,-3.339,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
746,-3.821,-2.766,-2.299,-3.262,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
747,-3.747,-2.77,-2.355,-3.262,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
748,-3.658,-2.747,-2.425,-3.291,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
749,-3.552,-2.805,-2.518,-3.24,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
750,-3.446,-2.81,-2.622,-3.255,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
751,-3.349,-2.778,-2.716,-3.305,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
752,-3.29,-2.863,-2.773,-3.217,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
753,-3.259,-2.842,-2.778,-3.214,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
754,-3.263,-2.876,-2.747,-3.147,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
755,-3.283,-2.833,-2.692,-3.155,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
756,-2.822,-2.163,-2.945,-3.682,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
757,-2.84,-2.173,-2.94,-3.696,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
758,-2.876,-2.165,-2.93,-3.749,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
759,-2.92,-2.183,-2.925,-3.777,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
760,-2.977,-2.27,-2.928,-3.726,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
761,-3.065,-2.251,-2.882,-3.809,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
762,-3.152,-2.243,-2.83,-3.859,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
763,-3.247,-2.188,-2.772,-3.978,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
764,-3.342,-2.178,-2.725,-4.039,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
765,-3.452,-2.172,-2.668,-4.098,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
766,-3.538,-2.153,-2.635,-4.178,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
767,-3.537,-2.216,-2.678,-4.133,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
768,-3.521,-2.214,-2.737,-4.195,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
769,-3.499,-2.191,-2.785,-4.271,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
770,-3.46,-2.239,-2.836,-4.218,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
771,-3.412,-2.243,-2.886,-4.227,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
772,-3.343,-2.216,-2.942,-4.271,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
773,-3.279,-2.288,-2.992,-4.154,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
774,-3.211,-2.271,-3.003,-4.124,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
775,-3.154,-2.301,-2.999,-4.017,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
776,-3.093,-2.263,-2.992,-3.996,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
777,-2.449,-2.121,-3.013,-3.493,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx338.wav
778,-2.451,-2.128,-3.046,-3.508,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx338.wav
